Timestamp Seconds,timestamp,gse1_v,gse1_i,gse1_w,ter_v,ter_i,te1_v,te1_i,batt_v,batt_i,batt_adc,temp (f),temp,pressure (atm),pressure,humidity,accel_x,accel_y,accel_z,x g's,y g's,z g's,te1,ter,te2,te3,batt,inhib1,inhib2,inhib3,pharos_pos,atlas_pos,servo_angle,pharos_moving,atlas_moving
345.685,345685,28.556,1.055,30.12658,29.019,0.025,28.769,0.352,0,-0.004,0.544,93.416,34.12,0.775803898,78608.33,43.53,0.387,0.039,-0.191,-0.03948979592,-0.003979591837,0.01948979592,1,1,0,0,0,0,0,0,-3.635,-6,180,1,0
346.185,346185,28.556,1.055,30.12658,29.019,0.025,28.769,0.352,0,-0.004,0.544,93.416,34.12,0.775803898,78608.33,43.53,0.387,0.039,-0.191,-0.03948979592,-0.003979591837,0.01948979592,1,1,0,0,0,0,0,0,-3.677,-6,180,1,0
346.685,346685,28.665,0.884,25.33986,29.08,0.024,28.804,0.34,0,-0.003,0.544,93.452,34.14,0.775313496,78558.64,43.5,0.535,-0.039,-0.113,-0.05459183673,0.003979591837,0.01153061224,1,1,0,0,0,0,0,0,-3.716,-6,180,1,0
347.185,347185,28.66,0.883,25.30678,29.028,0.025,28.781,0.343,0,-0.003,0.546,93.488,34.16,0.774811448,78507.77,43.49,0.305,-0.23,-0.461,-0.03112244898,0.02346938776,0.04704081633,1,1,0,0,0,0,0,0,-3.758,-6,180,1,0
347.685,347685,28.645,0.905,25.923725,29.07,0.027,28.79,0.344,0,-0.004,0.542,93.524,34.18,0.774326474,78458.63,43.48,0.57,-0.152,-0.152,-0.05816326531,0.01551020408,0.01551020408,1,1,0,0,0,0,0,0,-3.797,-6,180,1,0
348.185,348185,28.544,1.029,29.371776,29.061,0.024,28.755,0.349,0,-0.004,0.546,93.542,34.19,0.773809721,78406.27,43.46,0.883,0.039,0.152,-0.09010204082,-0.003979591837,-0.01551020408,1,1,0,0,0,0,0,0,-3.839,-6,180,1,0
348.691,348691,28.66,0.899,25.76534,29.074,0.025,28.794,0.347,0,-0.003,0.544,93.578,34.21,0.773251912,78349.75,43.43,0.535,-0.078,-0.383,-0.05459183673,0.007959183673,0.03908163265,1,1,0,0,0,0,0,0,-3.882,-6,180,1,0
349.191,349191,28.246,1.355,38.27333,28.83,0.027,28.529,0.357,0,-0.003,0.544,93.614,34.23,0.772834641,78307.47,43.42,0.535,-0.078,0.113,-0.05459183673,0.007959183673,-0.01153061224,1,1,0,0,0,0,0,0,-3.922,-6,180,1,0
349.691,349691,28.246,1.355,38.27333,28.83,0.027,28.529,0.357,0,-0.003,0.544,93.614,34.23,0.772834641,78307.47,43.42,0.535,-0.078,0.113,-0.05459183673,0.007959183673,-0.01153061224,1,1,0,0,0,0,0,0,-3.963,-6,180,1,0
350.191,350191,28.657,0.87,24.93159,29.065,0.024,28.78,0.349,0,-0.004,0.542,93.65,34.25,0.772305157,78253.82,43.4,0.496,-0.113,-0.113,-0.0506122449,0.01153061224,0.01153061224,1,1,0,0,0,0,0,0,-4.003,-6,180,1,0
350.691,350691,28.67,0.888,25.45896,29.06,0.024,28.769,0.358,0,-0.003,0.544,93.668,34.26,0.771828473,78205.52,43.37,0.887,-0.039,0.305,-0.09051020408,0.003979591837,-0.03112244898,1,1,0,0,0,0,0,0,-4.045,-6,180,1,0
351.191,351191,28.644,0.883,25.292652,29.056,0.025,28.756,0.36,0,-0.004,0.542,93.704,34.28,0.771322675,78154.27,43.36,0.652,0.039,-0.113,-0.06653061224,-0.003979591837,0.01153061224,1,1,0,0,0,0,0,0,-4.084,-6,180,1,0
351.691,351691,28.561,0.894,25.533534,29.025,0.024,28.721,0.344,0,-0.003,0.544,93.74,34.3,0.770800099,78101.32,43.34,0.883,-0.191,-0.191,-0.09010204082,0.01948979592,0.01948979592,1,1,0,0,0,0,0,0,-4.126,-6,180,1,0
352.196,352196,28.671,0.888,25.459848,29.081,0.024,28.802,0.342,0,-0.003,0.542,93.776,34.32,0.770289169,78049.55,43.33,0.609,-0.152,0.23,-0.06214285714,0.01551020408,-0.02346938776,1,1,0,0,0,0,0,0,-4.169,-6,180,1,0
352.696,352696,28.564,0.938,26.793032,29.073,0.024,28.794,0.337,0,-0.004,0.544,93.812,34.34,0.76991473,78011.61,43.3,0.461,-0.113,-0.461,-0.04704081633,0.01153061224,0.04704081633,1,1,0,0,0,0,0,0,-4.209,-6,180,1,0
353.196,353196,28.564,0.938,26.793032,29.073,0.024,28.794,0.337,0,-0.004,0.544,93.812,34.34,0.76991473,78011.61,43.3,0.461,-0.113,-0.461,-0.04704081633,0.01153061224,0.04704081633,1,1,0,0,0,0,0,0,-4.25,-6,180,1,0
353.696,353696,28.63,0.902,25.82426,29.055,0.024,28.705,0.353,0,-0.003,0.544,93.848,34.36,0.769424032,77961.89,43.3,0.574,-0.078,-0.191,-0.05857142857,0.007959183673,0.01948979592,1,1,0,0,0,0,0,0,-4.29,-6,180,1,0
354.196,354196,28.559,0.989,28.244851,29.054,0.025,28.763,0.352,0,-0.003,0.546,93.866,34.37,0.768818357,77900.52,43.28,0.914,-0.23,-0.152,-0.09326530612,0.02346938776,0.01551020408,1,1,0,0,0,0,0,0,-4.331,-6,180,1,0
354.696,354696,28.639,0.903,25.861017,29.06,0.024,28.788,0.337,0,-0.001,0.546,93.92,34.4,0.768317098,77849.73,43.26,0.652,0,-0.078,-0.06653061224,0,0.007959183673,1,1,0,0,0,0,0,0,-4.371,-6,180,1,0
355.196,355196,28.589,0.95,27.15955,29.069,0.024,28.79,0.335,0,-0.003,0.54,93.956,34.42,0.767826598,77800.03,43.23,0.426,0.039,-0.078,-0.04346938776,-0.003979591837,0.007959183673,1,1,0,0,0,0,0,0,-4.413,-6,180,1,0
355.7,355700,28.634,0.903,25.856502,29.069,0.024,28.782,0.335,0,-0.003,0.542,93.992,34.44,0.767308956,77747.58,43.22,0.574,-0.191,0.152,-0.05857142857,0.01948979592,-0.01551020408,1,1,0,0,0,0,0,0,-4.455,-6,180,1,0
356.2,356200,28.639,1,28.639,29.035,0.024,28.786,0.319,0,-0.004,0.544,94.01,34.45,0.766915569,77707.72,43.19,0.73,0,0.23,-0.07448979592,0,-0.02346938776,1,1,0,0,0,0,0,0,-4.495,-6,180,1,0
356.7,356700,28.639,1,28.639,29.035,0.024,28.786,0.319,0,-0.004,0.544,94.01,34.45,0.766915569,77707.72,43.19,0.73,0,0.23,-0.07448979592,0,-0.02346938776,1,1,0,0,0,0,0,0,-4.537,-6,180,1,0
357.2,357200,28.654,0.889,25.473406,29.071,0.023,28.788,0.335,0,-0.003,0.542,94.028,34.46,0.766428719,77658.39,43.18,0.609,-0.039,-0.191,-0.06214285714,0.003979591837,0.01948979592,1,1,0,0,0,0,0,0,-4.577,-6,180,1,0
357.7,357700,28.539,0.893,25.485327,29.03,0.024,28.763,0.339,0,-0.003,0.546,94.082,34.49,0.765935751,77608.44,43.16,0.805,-0.191,-0.039,-0.08214285714,0.01948979592,0.003979591837,1,1,0,0,0,0,0,0,-4.618,-6,180,1,0
358.2,358200,28.631,0.908,25.996948,29.049,0.024,28.763,0.342,0,-0.004,0.542,94.118,34.51,0.765465877,77560.83,43.16,0.535,-0.152,-0.344,-0.05459183673,0.01551020408,0.03510204082,1,1,0,0,0,0,0,0,-4.658,-6,180,1,0
358.7,358700,28.634,0.885,25.34109,29.016,0.024,28.743,0.337,0,-0.004,0.546,94.154,34.53,0.764966494,77510.23,43.09,0.918,0,-0.039,-0.09367346939,0,0.003979591837,1,1,0,0,0,0,0,0,-4.699,-6,180,1,0
359.202,359202,28.632,0.888,25.425216,29.049,0.024,28.754,0.348,0,-0.003,0.542,94.172,34.54,0.764475894,77460.52,43.11,0.496,0.039,0,-0.0506122449,-0.003979591837,0,1,1,0,0,0,0,0,0,-4.742,-6,180,1,0
359.702,359702,28.664,0.968,27.746752,29.011,0.025,28.756,0.343,0,-0.003,0.542,94.208,34.56,0.763955391,77407.78,43.08,0.496,0.078,-0.461,-0.0506122449,-0.007959183673,0.04704081633,1,1,0,0,0,0,0,0,-4.782,-6,180,1,0
360.202,360202,28.664,0.968,27.746752,29.011,0.025,28.756,0.343,0,-0.003,0.542,94.208,34.56,0.763955391,77407.78,43.08,0.496,0.078,-0.461,-0.0506122449,-0.007959183673,0.04704081633,1,1,0,0,0,0,0,0,-4.824,-6,180,1,0
360.702,360702,28.66,0.915,26.2239,29.054,0.024,28.799,0.332,0,-0.003,0.54,94.244,34.58,0.763447422,77356.31,43.06,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,1,1,0,0,0,0,0,0,-4.863,-6,180,1,0
361.202,361202,28.655,0.884,25.33102,29.014,0.023,28.745,0.332,0,-0.003,0.542,94.28,34.6,0.762961855,77307.11,43.03,0.652,0,0.078,-0.06653061224,0,-0.007959183673,1,1,0,0,0,0,0,0,-4.905,-6,180,1,0
361.702,361702,28.532,1.005,28.67466,29.02,0.024,28.755,0.349,0,-0.004,0.542,94.298,34.61,0.762466124,77256.88,43.01,0.691,0.113,-0.191,-0.07051020408,-0.01153061224,0.01948979592,1,1,0,0,0,0,0,0,-4.944,-6,180,1,0
362.202,362202,28.654,0.894,25.616676,29.062,0.024,28.719,0.334,0,-0.001,0.544,94.334,34.63,0.761985591,77208.19,42.99,0.73,-0.191,-0.344,-0.07448979592,0.01948979592,0.03510204082,1,1,0,0,0,0,0,0,-4.986,-6,180,1,0
362.704,362704,28.996,0.873,25.313508,29.388,0.023,29.416,0.02,0,-0.005,0.544,94.37,34.65,0.761496867,77158.67,42.98,0.652,-0.039,-0.039,-0.06653061224,0.003979591837,0.003979591837,1,1,0,0,0,0,0,0,-5,-6,180,0,0
363.204,363204,28.996,0.873,25.313508,29.388,0.023,29.416,0.02,0,-0.005,0.544,94.37,34.65,0.761496867,77158.67,42.98,0.652,-0.039,-0.039,-0.06653061224,0.003979591837,0.003979591837,1,1,0,0,0,0,0,0,-5,-6,180,0,0
363.704,363704,28.989,0.993,28.786077,29.366,0.027,29.417,0.016,0,-0.003,0.542,94.406,34.67,0.760988798,77107.19,42.96,0.687,0,-0.383,-0.07010204082,0,0.03908163265,1,1,0,0,0,0,0,0,-4.973,-6,180,1,0
364.204,364204,28.657,0.89,25.50473,29.06,0.024,28.726,0.33,0,-0.003,0.544,94.424,34.68,0.760491586,77056.81,42.93,0.535,-0.113,-0.152,-0.05459183673,0.01153061224,0.01551020408,1,1,0,0,0,0,0,0,-4.933,-6,180,1,0
364.704,364704,28.539,1.04,29.68056,28.975,0.024,28.695,0.338,0,-0.004,0.542,94.478,34.71,0.760045398,77011.6,42.92,0.535,-0.039,-0.113,-0.05459183673,0.003979591837,0.01153061224,1,1,0,0,0,0,0,0,-4.891,-6,180,1,0
365.204,365204,28.64,0.89,25.4896,29.058,0.024,28.779,0.334,0,-0.003,0.546,94.514,34.73,0.759461239,76952.41,42.88,0.344,-0.078,-0.344,-0.03510204082,0.007959183673,0.03510204082,1,1,0,0,0,0,0,0,-4.852,-6,180,1,0
365.704,365704,28.632,0.902,25.826064,29.046,0.025,28.763,0.337,0,-0.004,0.544,94.55,34.75,0.758983962,76904.05,42.87,0.422,-0.152,-0.191,-0.04306122449,0.01551020408,0.01948979592,1,1,0,0,0,0,0,0,-4.809,-6,180,1,0
366.204,366204,28.632,0.902,25.826064,29.046,0.025,28.763,0.337,0,-0.004,0.544,94.55,34.75,0.758983962,76904.05,42.87,0.422,-0.152,-0.191,-0.04306122449,0.01551020408,0.01948979592,1,1,0,0,0,0,0,0,-4.768,-6,180,1,0
366.704,366704,28.631,0.892,25.538852,29.055,0.025,28.767,0.339,0,-0.004,0.542,94.586,34.77,0.758496028,76854.61,42.85,0.461,-0.039,-0.113,-0.04704081633,0.003979591837,0.01153061224,1,1,0,0,0,0,0,0,-4.728,-6,180,1,0
367.204,367204,28.511,0.998,28.453978,28.984,0.024,28.695,0.337,0,-0.003,0.544,94.622,34.79,0.758015297,76805.9,42.84,0.305,-0.039,-0.422,-0.03112244898,0.003979591837,0.04306122449,1,1,0,0,0,0,0,0,-4.687,-6,180,1,0
367.704,367704,28.625,0.894,25.59075,28.986,0.024,28.685,0.353,0,-0.001,0.548,94.658,34.81,0.75751927,76755.64,42.83,0.687,-0.078,0.383,-0.07010204082,0.007959183673,-0.03908163265,1,1,0,0,0,0,0,0,-4.647,-6,180,1,0
368.204,368204,28.587,1.009,28.844283,29.044,0.025,28.764,0.337,0,-0.004,0.546,94.676,34.82,0.756989292,76701.94,42.8,0.574,-0.078,-0.191,-0.05857142857,0.007959183673,0.01948979592,1,1,0,0,0,0,0,0,-4.606,-6,180,1,0
368.708,368708,28.931,0.88,25.45928,29.391,0.024,2.015,-0.009,0,-0.004,0.542,94.712,34.84,0.756520799,76654.47,42.76,0.383,-0.078,-0.344,-0.03908163265,0.007959183673,0.03510204082,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
369.208,369208,29.051,0.897,26.058747,29.439,0.024,1.47,-0.006,0,-0.004,0.544,94.748,34.86,0.75611626,76613.48,42.74,0.344,-0.191,-0.305,-0.03510204082,0.01948979592,0.03112244898,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
369.708,369708,29.051,0.897,26.058747,29.439,0.024,1.47,-0.006,0,-0.004,0.544,94.748,34.86,0.75611626,76613.48,42.74,0.344,-0.191,-0.305,-0.03510204082,0.01948979592,0.03112244898,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
370.208,370208,29.021,1,29.021,29.45,0.025,1.204,-0.014,0,-0.004,0.544,94.784,34.88,0.755637207,76564.94,42.73,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
370.708,370708,29.021,0.93,26.98953,29.435,0.024,1.081,-0.013,0,-0.003,0.544,94.802,34.89,0.75520454,76521.1,42.72,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
371.208,371208,29.064,0.88,25.57632,29.392,0.025,0.98,-0.013,0,-0.004,0.548,94.838,34.91,0.754672391,76467.18,42.68,0.57,-0.113,-0.152,-0.05816326531,0.01153061224,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
371.708,371708,29.067,0.879,25.549893,29.449,0.025,0.918,-0.008,0,-0.004,0.544,94.874,34.93,0.754159783,76415.24,42.66,0.535,-0.113,-0.152,-0.05459183673,0.01153061224,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
372.208,372208,29.074,0.899,26.137526,29.458,0.025,0.875,-0.013,0,-0.003,0.546,94.91,34.95,0.753783173,76377.08,42.64,0.57,-0.039,-0.113,-0.05816326531,0.003979591837,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
372.708,372708,29.077,0.875,25.442375,29.406,0.025,0.837,-0.008,0,-0.003,0.548,94.946,34.97,0.753313792,76329.52,42.62,0.57,-0.078,-0.113,-0.05816326531,0.007959183673,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
373.221,373221,29.062,0.893,25.952366,29.449,0.024,0.796,-0.013,0,-0.004,0.544,94.964,34.98,0.752816876,76279.17,42.61,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
373.721,373721,29.076,0.883,25.674108,29.458,0.025,0.767,-0.015,0,-0.004,0.546,95,35,0.752427634,76239.73,42.59,0.535,-0.078,-0.152,-0.05459183673,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
374.229,374229,28.993,0.992,28.761056,29.396,0.023,0.738,-0.011,0,-0.003,0.544,95.018,35.01,0.752019541,76198.38,42.57,0.535,-0.078,-0.152,-0.05459183673,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
374.729,374729,28.97,0.984,28.50648,29.41,0.024,0.71,-0.011,0,-0.003,0.544,95.054,35.03,0.751628423,76158.75,42.55,0.57,-0.113,-0.113,-0.05816326531,0.01153061224,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
375.229,375229,28.97,0.984,28.50648,29.41,0.024,0.71,-0.011,0,-0.003,0.544,95.054,35.03,0.751628423,76158.75,42.55,0.57,-0.113,-0.113,-0.05816326531,0.01153061224,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
375.729,375729,29.05,0.973,28.26565,29.459,0.024,0.676,-0.014,0,-0.003,0.548,95.09,35.05,0.751064298,76101.59,42.54,0.574,-0.113,-0.191,-0.05857142857,0.01153061224,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
376.229,376229,29.048,0.91,26.43368,29.461,0.024,0.647,-0.005,0,-0.004,0.544,95.126,35.07,0.750573896,76051.9,42.52,0.535,-0.113,-0.152,-0.05459183673,0.01153061224,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
376.729,376729,28.976,0.895,25.93352,29.445,0.024,0.618,-0.01,0,-0.003,0.546,95.162,35.09,0.750077572,76001.61,42.51,0.496,-0.078,-0.152,-0.0506122449,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
377.229,377229,29.075,0.892,25.9349,29.466,0.024,0.589,-0.015,0,-0.003,0.546,95.198,35.11,0.749583222,75951.52,42.47,0.574,-0.113,-0.191,-0.05857142857,0.01153061224,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
377.733,377733,28.954,0.994,28.780276,29.399,0.025,0.561,-0.011,0,-0.003,0.546,95.216,35.12,0.749068937,75899.41,42.45,0.531,-0.039,-0.191,-0.05418367347,0.003979591837,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
378.233,378233,29.071,1.007,29.274497,29.468,0.024,0.539,-0.009,0,-0.003,0.544,95.252,35.14,0.74870111,75862.14,42.44,0.531,-0.039,-0.191,-0.05418367347,0.003979591837,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-6,180,0,0
378.733,378733,29.071,1.007,29.274497,29.468,0.024,0.539,-0.009,0,-0.003,0.544,95.252,35.14,0.74870111,75862.14,42.44,0.531,-0.039,-0.191,-0.05418367347,0.003979591837,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-5.954,180,0,1
379.233,379233,28.167,0.995,28.026165,28.241,0.975,0.515,-0.014,0,-0.003,0.548,95.288,35.16,0.748241105,75815.53,42.42,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-5.883,180,0,1
379.733,379733,28.39,0.907,25.74973,28.34,0.91,0.491,-0.01,0,-0.003,0.544,95.324,35.18,0.747761461,75766.93,42.41,0.535,-0.113,-0.113,-0.05459183673,0.01153061224,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-5.818,180,0,1
380.233,380233,28.214,1.06,29.90684,28.25,0.973,0.469,-0.01,0,-0.004,0.546,95.36,35.2,0.747268986,75717.03,42.39,0.57,0.078,0.27,-0.05816326531,-0.007959183673,-0.02755102041,0,1,0,0,0,0,0,0,-4.603,-5.756,180,0,1
380.733,380733,28.372,0.905,25.67666,28.35,0.912,0.447,-0.014,0,-0.003,0.548,95.378,35.21,0.746799704,75669.48,42.37,0.652,-0.078,0.113,-0.06653061224,0.007959183673,-0.01153061224,0,1,0,0,0,0,0,0,-4.603,-5.691,180,0,1
381.234,381234,28.276,0.917,25.929092,28.288,0.972,0.428,-0.015,0,-0.004,0.546,95.414,35.23,0.746251073,75613.89,42.34,0.648,-0.078,-0.23,-0.06612244898,0.007959183673,0.02346938776,0,1,0,0,0,0,0,0,-4.603,-5.624,180,0,1
381.734,381734,28.276,0.917,25.929092,28.288,0.972,0.428,-0.015,0,-0.004,0.546,95.414,35.23,0.746251073,75613.89,42.34,0.648,-0.078,-0.23,-0.06612244898,0.007959183673,0.02346938776,0,1,0,0,0,0,0,0,-4.603,-5.562,180,0,1
382.234,382234,28.219,0.99,27.93681,28.261,0.964,0.409,-0.016,0,-0.004,0.546,95.45,35.25,0.745771034,75565.25,42.32,0.309,-0.039,0.152,-0.03153061224,0.003979591837,-0.01551020408,0,1,0,0,0,0,0,0,-4.603,-5.497,180,0,1
382.734,382734,28.257,0.917,25.911669,28.261,0.97,0.394,-0.01,0,-0.004,0.546,95.468,35.26,0.745378929,75525.52,42.32,0.57,-0.113,-0.152,-0.05816326531,0.01153061224,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-5.435,180,0,1
383.234,383234,28.435,0.889,25.278715,28.333,0.845,0.376,-0.011,0,-0.005,0.546,95.504,35.28,0.744872835,75474.24,42.3,0.57,0,-0.078,-0.05816326531,0,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-5.37,180,0,1
383.734,383734,28.284,0.914,25.851576,28.288,0.973,0.356,-0.01,0,-0.003,0.548,95.54,35.3,0.744429706,75429.34,42.27,0.574,-0.113,-0.191,-0.05857142857,0.01153061224,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-5.308,180,0,1
384.234,384234,28.413,0.892,25.344396,28.339,0.835,0.344,-0.013,0,-0.003,0.546,95.558,35.31,0.743951345,75380.87,42.24,0.609,0,-0.191,-0.06214285714,0,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-5.242,180,0,1
384.736,384736,28.295,0.902,25.52209,28.29,0.972,0.329,-0.016,0,-0.003,0.548,95.594,35.33,0.743475056,75332.61,42.21,0.652,-0.152,0.113,-0.06653061224,0.01551020408,-0.01153061224,0,1,0,0,0,0,0,0,-4.603,-5.176,180,0,1
385.236,385236,28.295,0.902,25.52209,28.29,0.972,0.329,-0.016,0,-0.003,0.548,95.594,35.33,0.743475056,75332.61,42.21,0.652,-0.152,0.113,-0.06653061224,0.01551020408,-0.01153061224,0,1,0,0,0,0,0,0,-4.603,-5.114,180,0,1
385.736,385736,28.279,0.898,25.394542,28.22,0.977,0.315,-0.01,0,-0.004,0.546,95.63,35.35,0.742980015,75282.45,42.19,0.574,-0.23,-0.113,-0.05857142857,0.02346938776,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-5.049,180,0,1
386.236,386236,28.286,0.9,25.4574,28.285,0.967,0.303,-0.014,0,-0.003,0.546,95.666,35.37,0.742529484,75236.8,42.16,0.531,-0.039,-0.191,-0.05418367347,0.003979591837,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-4.987,180,0,1
386.736,386736,28.236,0.894,25.242984,28.382,0.933,0.292,-0.011,0,-0.003,0.546,95.684,35.38,0.742118529,75195.16,42.18,0.535,-0.078,-0.078,-0.05459183673,0.007959183673,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-4.922,180,0,1
387.236,387236,28.264,0.877,24.787528,28.267,0.969,0.279,-0.011,0,-0.003,0.546,95.72,35.4,0.74167096,75149.81,42.15,0.465,-0.078,0.191,-0.04744897959,0.007959183673,-0.01948979592,0,1,0,0,0,0,0,0,-4.603,-4.86,180,0,1
387.736,387736,28.401,0.889,25.248489,28.4,0.835,0.268,-0.011,0,-0.004,0.546,95.774,35.43,0.741140785,75096.09,42.13,0.465,0.078,-0.191,-0.04744897959,-0.007959183673,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-4.794,180,0,1
388.238,388238,28.302,0.88,24.90576,28.304,0.967,0.256,-0.014,0,-0.004,0.546,95.792,35.44,0.740634592,75044.8,42.11,0.492,-0.078,-0.191,-0.05020408163,0.007959183673,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-4.728,180,0,1
388.738,388738,28.302,0.88,24.90576,28.304,0.967,0.256,-0.014,0,-0.004,0.546,95.792,35.44,0.740634592,75044.8,42.11,0.492,-0.078,-0.191,-0.05020408163,0.007959183673,0.01948979592,0,1,0,0,0,0,0,0,-4.603,-4.666,180,0,1
389.238,389238,28.269,0.897,25.357293,28.265,0.98,0.248,-0.015,0,-0.003,0.546,95.828,35.46,0.740198273,75000.59,42.08,0.383,0.078,-0.039,-0.03908163265,-0.007959183673,0.003979591837,0,1,0,0,0,0,0,0,-4.603,-4.601,180,0,1
389.738,389738,28.296,0.904,25.579584,28.301,0.96,0.236,-0.011,0,-0.003,0.546,95.864,35.48,0.739718924,74952.02,42.08,0.57,-0.039,-0.113,-0.05816326531,0.003979591837,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-4.538,180,0,1
390.238,390238,28.384,0.898,25.488832,28.376,0.82,0.229,-0.013,0,-0.003,0.548,95.882,35.49,0.739310733,74910.66,42.04,0.57,-0.113,-0.113,-0.05816326531,0.01153061224,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-4.473,180,0,1
390.738,390738,28.281,0.894,25.283214,28.282,0.968,0.219,-0.014,0,-0.003,0.548,95.882,35.49,0.7388151,74860.44,42.02,0.613,-0.078,-0.078,-0.06255102041,0.007959183673,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-4.411,180,0,1
391.238,391238,28.384,0.894,25.375296,28.395,0.822,0.213,-0.01,0,-0.003,0.548,95.936,35.52,0.738388354,74817.2,42.01,0.383,0.039,0,-0.03908163265,-0.003979591837,0,0,1,0,0,0,0,0,0,-4.603,-4.346,180,0,1
391.738,391738,28.282,0.898,25.397236,28.289,0.965,0.204,-0.01,0,-0.001,0.546,95.954,35.53,0.737941377,74771.91,41.99,0.461,0,-0.113,-0.04704081633,0,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-4.28,180,0,1
392.238,392238,28.282,0.898,25.397236,28.289,0.965,0.204,-0.01,0,-0.001,0.546,95.954,35.53,0.737941377,74771.91,41.99,0.461,0,-0.113,-0.04704081633,0,0.01153061224,0,1,0,0,0,0,0,0,-4.603,-4.217,180,0,1
392.738,392738,28.301,0.894,25.301094,28.33,0.865,0.196,-0.018,0,-0.003,0.546,95.972,35.54,0.737435085,74720.61,41.97,0.844,-0.039,-0.152,-0.08612244898,0.003979591837,0.01551020408,0,1,0,0,0,0,0,0,-4.603,-4.152,180,0,1
393.238,393238,28.28,0.903,25.53684,28.279,0.963,0.189,-0.014,0,-0.003,0.546,96.008,35.56,0.736956329,74672.1,41.92,0.492,-0.078,-0.23,-0.05020408163,0.007959183673,0.02346938776,0,1,0,0,0,0,0,0,-4.603,-4.09,180,0,1
393.738,393738,28.415,0.897,25.488255,28.38,0.833,0.181,-0.014,0,-0.003,0.548,96.044,35.58,0.736415001,74617.25,41.91,0.078,0.078,-0.227,-0.007959183673,-0.007959183673,0.02316326531,0,1,0,0,0,0,0,0,-4.603,-4.025,180,0,1
394.238,394238,28.286,0.904,25.570544,28.288,0.96,0.176,-0.01,0,-0.004,0.546,96.08,35.6,0.735924796,74567.58,41.9,0.496,-0.039,-0.078,-0.0506122449,0.003979591837,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-3.963,180,0,1
394.738,394738,28.384,0.895,25.40368,28.38,0.84,0.171,-0.01,0,-0.004,0.548,96.116,35.62,0.735486701,74523.19,41.89,0.383,-0.039,-0.078,-0.03908163265,0.003979591837,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-3.897,180,0,1
395.238,395238,28.384,0.895,25.40368,28.38,0.84,0.171,-0.01,0,-0.004,0.548,96.116,35.62,0.735486701,74523.19,41.89,0.383,-0.039,-0.078,-0.03908163265,0.003979591837,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-3.831,180,0,1
395.738,395738,28.26,0.905,25.5753,28.267,0.955,0.165,-0.01,0,-0.004,0.548,96.152,35.64,0.735012189,74475.11,41.91,0.426,0,-0.078,-0.04346938776,0,0.007959183673,0,1,0,0,0,0,0,0,-4.603,-3.769,180,0,1
